"{0., 0.007486330145906389}","{0.02666666666666667, 0.0045410501237840165}","{0.05333333333333334, 0.004008253308472713}","{0.08, 0.003929092414044106}","{0.10666666666666667, 0.003926915836844982}","{0.13333333333333333, 0.003954682383874403}","{0.16, 0.004001718176152174}","{0.18666666666666668, 0.0040651091684564865}","{0.21333333333333335, 0.004144473440073712}","{0.24000000000000002, 0.0042406022149533195}","{0.26666666666666666, 0.00435506148376689}","{0.29333333333333333, 0.004490113148464794}","{0.32, 0.004648783605172708}","{0.3466666666666667, 0.004835036759184524}","{0.37333333333333335, 0.005054057680511575}","{0.4, 0.0053126849977089136}","{0.4266666666666667, 0.005620067097360252}","{0.45333333333333337, 0.005988676366452045}","{0.48000000000000004, 0.006435923695874624}","{0.5066666666666667, 0.0069868273338838036}","{0.5333333333333333, 0.0076786334740133085}","{0.56, 0.008569282296875223}","{0.5866666666666667, 0.009754054037299785}","{0.6133333333333334, 0.011401390263394802}","{0.64, 0.01383979546817755}","{0.6666666666666667, 0.0178072139955973}","{0.6933333333333334, 0.025374756642216067}","{0.7200000000000001, 0.04528421758831703}","{0.7466666666666667, 0.17042954432611043}","{0.7733333333333334, 0.3292798147734432}","{0.8, 0.5390579454722363}","{0.8266666666666668, 0.4190422578442135}","{0.8533333333333334, 0.5113223830240646}","{0.88, 0.3760594782476686}","{0.9066666666666667, 0.49388003508369166}","{0.9333333333333333, 0.39854889087816076}","{0.9600000000000001, 0.44217560262712285}","{0.9866666666666667, 0.4179881754893811}","{1.0133333333333334, 0.4650119463349646}","{1.04, 0.4230288408388442}","{1.0666666666666667, 0.45505168422194314}","{1.0933333333333335, 0.4564995209428764}","{1.12, 0.430094026790106}","{1.1466666666666667, 0.44850583918402476}","{1.1733333333333333, 0.4412830537919948}","{1.2000000000000002, 0.42623132752468196}","{1.2266666666666668, 0.43390234039798203}","{1.2533333333333334, 0.4425308695746881}","{1.28, 0.41474316663586747}","{1.3066666666666666, 0.4547925507646814}","{1.3333333333333335, 0.4361449547601054}","{1.36, 0.4340892147268087}","{1.3866666666666667, 0.4846903482446973}","{1.4133333333333333, 0.4278424716411267}","{1.4400000000000002, 0.48936480199213106}","{1.4666666666666668, 0.4477734847729458}","{1.4933333333333334, 0.49161846262481285}","{1.52, 0.4299908154530617}","{1.5466666666666669, 0.5074680250502235}","{1.5733333333333335, 0.3955978461916433}","{1.6, 0.5156179258904763}","{1.6266666666666667, 0.39454641396595486}","{1.6533333333333335, 0.4860817697465946}","{1.6800000000000002, 0.4541713064230704}","{1.7066666666666668, 0.45016516691006425}","{1.7333333333333334, 0.5208274446131157}","{1.76, 0.41196290415521686}","{1.7866666666666668, 0.5033455395766953}","{1.8133333333333335, 0.442134587124607}","{1.84, 0.46464612161326646}","{1.8666666666666667, 0.5390002561593841}","{1.8933333333333335, 0.4268466418889696}","{1.9200000000000002, 0.48890409574243576}","{1.9466666666666668, 0.503921325151472}","{1.9733333333333334, 0.45354787019685927}","{2., 0.5059974543298743}","{2.026666666666667, 0.493151210320984}","{2.0533333333333337, 0.5012108489233376}","{2.08, 0.47178238405851614}","{2.106666666666667, 0.5056561097480939}","{2.1333333333333333, 0.5070908385461241}","{2.16, 0.46738662097169037}","{2.186666666666667, 0.5294219266230186}","{2.2133333333333334, 0.5261110082699954}","{2.24, 0.4897400319020838}","{2.2666666666666666, 0.48559435161603937}","{2.2933333333333334, 0.5643440960292718}","{2.3200000000000003, 0.5184043258545116}","{2.3466666666666667, 0.4867563981438825}","{2.3733333333333335, 0.5778494741837904}","{2.4000000000000004, 0.5280015127554913}","{2.4266666666666667, 0.5439617435395295}","{2.4533333333333336, 0.5241469822871879}","{2.48, 0.5674806810195163}","{2.506666666666667, 0.5443604286900561}","{2.5333333333333337, 0.5524351015241341}","{2.56, 0.5795477310465362}","{2.586666666666667, 0.540610773066288}","{2.6133333333333333, 0.6448650963101892}","{2.64, 0.5531871071893993}","{2.666666666666667, 0.6021755657260023}","{2.6933333333333334, 0.5605273339110738}","{2.72, 0.6370054426024341}","{2.746666666666667, 0.6071619209273318}","{2.7733333333333334, 0.540828274139995}","{2.8000000000000003, 0.6844298532231141}","{2.8266666666666667, 0.608065293069976}","{2.8533333333333335, 0.6604910392442706}","{2.8800000000000003, 0.68840875354032}","{2.9066666666666667, 0.6602375778186385}","{2.9333333333333336, 0.62068591417143}","{2.9600000000000004, 0.6940267575604093}","{2.986666666666667, 0.6684562316505779}","{3.0133333333333336, 0.6562671383390735}","{3.04, 0.6940427436052635}","{3.066666666666667, 0.7372572456446972}","{3.0933333333333337, 0.7067423100460997}","{3.12, 0.716839559655604}","{3.146666666666667, 0.7871113670122339}","{3.1733333333333333, 0.8046433946488927}","{3.2, 0.804521964097491}","{3.226666666666667, 0.8015463618531872}","{3.2533333333333334, 0.8564686484171758}","{3.2800000000000002, 0.9066155800085786}","{3.306666666666667, 0.9222911613950796}","{3.3333333333333335, 0.8901487459529887}","{3.3600000000000003, 0.9196138197085441}","{3.3866666666666667, 0.9691658780356402}","{3.4133333333333336, 1.0036103046931366}","{3.4400000000000004, 1.0385346269481746}","{3.466666666666667, 1.073747701382406}","{3.4933333333333336, 1.1130383286880523}","{3.52, 1.1980918821963746}","{3.546666666666667, 1.2467697259349653}","{3.5733333333333337, 1.3453574083042406}","{3.6, 1.429389013204592}","{3.626666666666667, 1.6191025282565499}","{3.6533333333333338, 1.8844828169722376}","{3.68, 2.226275169034555}","{3.706666666666667, 1.7851308344633248}","{3.7333333333333334, 1.5749367354885555}","{3.7600000000000002, 1.3858997035043654}","{3.786666666666667, 1.2925453262132651}","{3.8133333333333335, 1.183945904462695}","{3.8400000000000003, 1.059420873623487}","{3.8666666666666667, 1.0022924199579077}","{3.8933333333333335, 1.0066701529431847}","{3.9200000000000004, 0.8622530352667801}","{3.9466666666666668, 0.9331707151676796}","{3.9733333333333336, 0.7835922971692462}"
"{0., 0.06382071836993948}","{0.02666666666666667, 0.012486279928846225}","{0.05333333333333334, 0.0072781386814468685}","{0.08, 0.006243453966786132}","{0.10666666666666667, 0.005934103008050266}","{0.13333333333333333, 0.0058631617244998165}","{0.16, 0.00590903321309338}","{0.18666666666666668, 0.006033145209014115}","{0.21333333333333335, 0.006223979685468321}","{0.24000000000000002, 0.006482089962012248}","{0.26666666666666666, 0.006815797117284933}","{0.29333333333333333, 0.007240767979786128}","{0.32, 0.007781909562503919}","{0.3466666666666667, 0.008477830735904388}","{0.37333333333333335, 0.00938958907758495}","{0.4, 0.010618103372716818}","{0.4266666666666667, 0.012341379923256356}","{0.45333333333333337, 0.014903146273562946}","{0.48000000000000004, 0.01905844898560129}","{0.5066666666666667, 0.026824767537838242}","{0.5333333333333333, 0.04574427366320142}","{0.56, 0.13365456657721164}","{0.5866666666666667, 0.5479994651257201}","{0.6133333333333334, 0.3923543968585396}","{0.64, 0.5832155158501651}","{0.6666666666666667, 0.38967573690835167}","{0.6933333333333334, 0.5670537669691067}","{0.7200000000000001, 0.4153996991683821}","{0.7466666666666667, 0.5753691795728946}","{0.7733333333333334, 0.3980360627985344}","{0.8, 0.5659582632646067}","{0.8266666666666668, 0.43441685141128333}","{0.8533333333333334, 0.5215745555797713}","{0.88, 0.38349465345166517}","{0.9066666666666667, 0.4995684654479027}","{0.9333333333333333, 0.4030669345511367}","{0.9600000000000001, 0.44586552759352605}","{0.9866666666666667, 0.4210679064672645}","{1.0133333333333334, 0.4676277387506204}","{1.04, 0.4252830614388378}","{1.0666666666666667, 0.4570186407174952}","{1.0933333333333335, 0.4582353166183997}","{1.12, 0.43164430928483966}","{1.1466666666666667, 0.4499219101383186}","{1.1733333333333333, 0.4427859087013463}","{1.2000000000000002, 0.4276527398760509}","{1.2266666666666668, 0.4352094233156282}","{1.2533333333333334, 0.4436849220282282}","{1.28, 0.41565889933503}","{1.3066666666666666, 0.45560514113637446}","{1.3333333333333335, 0.4368907078957173}","{1.36, 0.434779683965414}","{1.3866666666666667, 0.4853327679218658}","{1.4133333333333333, 0.4284423523675579}","{1.4400000000000002, 0.48992664788123796}","{1.4666666666666668, 0.4483010959099027}","{1.4933333333333334, 0.4921151011780036}","{1.52, 0.43045931306202034}","{1.5466666666666669, 0.5079108594003945}","{1.5733333333333335, 0.39601719894417103}","{1.6, 0.5160157281546355}","{1.6266666666666667, 0.39492438286936704}","{1.6533333333333335, 0.4864414383471893}","{1.6800000000000002, 0.45451404848206234}","{1.7066666666666668, 0.45049221760879526}","{1.7333333333333334, 0.5211399180150462}","{1.76, 0.41226180802263257}","{1.7866666666666668, 0.5036317880156003}","{1.8133333333333335, 0.44240901143152056}","{1.84, 0.4649094796226868}","{1.8666666666666667, 0.5392532403332626}","{1.8933333333333335, 0.42708988634486134}","{1.9200000000000002, 0.48913818238178475}","{1.9466666666666668, 0.5041467890214595}","{1.9733333333333334, 0.45376520419671795}","{2., 0.5062071133543381}","{2.026666666666667, 0.4933536149186778}","{2.0533333333333337, 0.5014063885357191}","{2.08, 0.47197141989493385}","{2.106666666666667, 0.5058389773441877}","{2.1333333333333333, 0.507267850045866}","{2.16, 0.46755806716755577}","{2.186666666666667, 0.5295880787839131}","{2.2133333333333334, 0.5262721197824591}","{2.24, 0.4898963397468228}","{2.2666666666666666, 0.4857460776988867}","{2.2933333333333334, 0.5644914483831822}","{2.3200000000000003, 0.5185474997270416}","{2.3466666666666667, 0.4868955769827844}","{2.3733333333333335, 0.5779848305317656}","{2.4000000000000004, 0.5281332090637998}","{2.4266666666666667, 0.5440899329089749}","{2.4533333333333336, 0.5242718091439896}","{2.48, 0.5676022817326984}","{2.506666666666667, 0.5444789321362168}","{2.5333333333333337, 0.5525506296047965}","{2.56, 0.5796603991626977}","{2.586666666666667, 0.5407206905542735}","{2.6133333333333333, 0.6449723668424722}","{2.64, 0.5532918291436562}","{2.666666666666667, 0.6022778325253235}","{2.6933333333333334, 0.5606272343379499}","{2.72, 0.6371030610888627}","{2.746666666666667, 0.6072573378231573}","{2.7733333333333334, 0.5409215659613764}","{2.8000000000000003, 0.6845210928828341}","{2.8266666666666667, 0.6081545500911314}","{2.8533333333333335, 0.6605783799587392}","{2.8800000000000003, 0.6884942412732669}","{2.9066666666666667, 0.6603212730602005}","{2.9333333333333336, 0.6207678747366194}","{2.9600000000000004, 0.6941070387381728}","{2.986666666666667, 0.6685348863428705}","{3.0133333333333336, 0.6563442171907252}","{3.04, 0.6941182951253465}","{3.066666666666667, 0.737331316320044}","{3.0933333333333337, 0.7068149444475607}","{3.12, 0.7169108005375896}","{3.146666666666667, 0.7871812554060308}","{3.1733333333333333, 0.8047119699502107}","{3.2, 0.8045892641486566}","{3.226666666666667, 0.8016124230203642}","{3.2533333333333334, 0.8565335056629643}","{3.2800000000000002, 0.9066792669603141}","{3.306666666666667, 0.9223537104091312}","{3.3333333333333335, 0.8902101881753268}","{3.3600000000000003, 0.9196741851318331}","{3.3866666666666667, 0.9692251955530863}","{3.4133333333333336, 1.003668602149308}","{3.4400000000000004, 1.0385919311869891}","{3.466666666666667, 1.0738040382924774}","{3.4933333333333336, 1.113093723245556}","{3.52, 1.1981463585055978}","{3.546666666666667, 1.246823307266686}","{3.5733333333333337, 1.3454101171320691}","{3.6, 1.429440871239403}","{3.626666666666667, 1.6191535564791235}","{3.6533333333333338, 1.884533035664214}","{3.68, 2.2263245978078117}","{3.706666666666667, 1.7851794922878577}","{3.7333333333333334, 1.5749846407189712}","{3.7600000000000002, 1.385946873905047}","{3.786666666666667, 1.292591778982301}","{3.8133333333333335, 1.1839916562546378}","{3.8400000000000003, 1.0594659405710087}","{3.8666666666666667, 1.0023368176924148}","{3.8933333333333335, 1.0067138966144529}","{3.9200000000000004, 0.862296139561659}","{3.9466666666666668, 0.9332131943279237}","{3.9733333333333336, 0.783634165008517}"
"{0., 0.009481328565224661}","{0.02666666666666667, 0.009503936652289992}","{0.05333333333333334, 0.009655029549779919}","{0.08, 0.0099471828399165}","{0.10666666666666667, 0.010405766479701532}","{0.13333333333333333, 0.011074286257421117}","{0.16, 0.012025406280517787}","{0.18666666666666668, 0.013383250064605869}","{0.21333333333333335, 0.015371756517236827}","{0.24000000000000002, 0.018431516968456154}","{0.26666666666666666, 0.023549428771654397}","{0.29333333333333333, 0.03343067171222927}","{0.32, 0.05861135155630682}","{0.3466666666666667, 0.18632269331695847}","{0.37333333333333335, 0.5703112179304397}","{0.4, 0.6906041385457364}","{0.4266666666666667, 0.480831461593759}","{0.45333333333333337, 0.5542492088492179}","{0.48000000000000004, 0.5466526420410408}","{0.5066666666666667, 0.4316244767086616}","{0.5333333333333333, 0.5870070293562536}","{0.56, 0.40770752582142583}","{0.5866666666666667, 0.6057937560434529}","{0.6133333333333334, 0.41963047740234805}","{0.64, 0.5999760396557448}","{0.6666666666666667, 0.4013115468842983}","{0.6933333333333334, 0.575725048506453}","{0.7200000000000001, 0.42217083096580904}","{0.7466666666666667, 0.5808359139887015}","{0.7733333333333334, 0.40256209326845127}","{0.8, 0.5697800884463624}","{0.8266666666666668, 0.43769585110559156}","{0.8533333333333334, 0.5244251372708936}","{0.88, 0.3860005047452131}","{0.9066666666666667, 0.5017924635714345}","{0.9333333333333333, 0.4050575009306594}","{0.9600000000000001, 0.44766097929704257}","{0.9866666666666667, 0.42269995080624334}","{1.0133333333333334, 0.4691263095574688}","{1.04, 0.4267004050657755}","{1.0666666666666667, 0.45855489011407063}","{1.0933333333333335, 0.4597116159510043}","{1.12, 0.4330519789996856}","{1.1466666666666667, 0.45123217653210385}","{1.1733333333333333, 0.44380316126025937}","{1.2000000000000002, 0.4285426612218675}","{1.2266666666666668, 0.43603235563415466}","{1.2533333333333334, 0.4444541755699622}","{1.28, 0.416381487302689}","{1.3066666666666666, 0.4562860661062651}","{1.3333333333333335, 0.43753397367874697}","{1.36, 0.4353886601721754}","{1.3866666666666667, 0.48591036344152433}","{1.4133333333333333, 0.42899111566859455}","{1.4400000000000002, 0.490448833280299}","{1.4666666666666668, 0.4487987114035571}","{1.4933333333333334, 0.4925899450198652}","{1.52, 0.43091300281855666}","{1.5466666666666669, 0.5083448556338851}","{1.5733333333333335, 0.39643282486803444}","{1.6, 0.5164141861627614}","{1.6266666666666667, 0.3953067685770684}","{1.6533333333333335, 0.4868087526137699}","{1.6800000000000002, 0.4548672077726498}","{1.7066666666666668, 0.4508320629743509}","{1.7333333333333334, 0.5214672229122216}","{1.76, 0.41257728515231673}","{1.7866666666666668, 0.503936095326185}","{1.8133333333333335, 0.44270275740729514}","{1.84, 0.4651932279574688}","{1.8666666666666667, 0.5395275140730732}","{1.8933333333333335, 0.427355171570233}","{1.9200000000000002, 0.4893949314894735}","{1.9466666666666668, 0.5043954236564144}","{1.9733333333333334, 0.4540061178777598}","{2., 0.5064406738308225}","{2.026666666666667, 0.4935801662902331}","{2.0533333333333337, 0.5016262531627815}","{2.08, 0.4721849001241033}","{2.106666666666667, 0.5060463570692829}","{2.1333333333333333, 0.5074693961228783}","{2.16, 0.46775403069940563}","{2.186666666666667, 0.5297786962889424}","{2.2133333333333334, 0.5264576142588956}","{2.24, 0.49007692164399}","{2.2666666666666666, 0.48592194580466125}","{2.2933333333333334, 0.5646627906361006}","{2.3200000000000003, 0.5187144939604992}","{2.3466666666666667, 0.4870583916079329}","{2.3733333333333335, 0.5781436251649865}","{2.4000000000000004, 0.5282881351039859}","{2.4266666666666667, 0.5442411340692954}","{2.4533333333333336, 0.5244194219423152}","{2.48, 0.5677464359444259}","{2.506666666666667, 0.544619751212854}","{2.5333333333333337, 0.5526882310613177}","{2.56, 0.5797948949363851}","{2.586666666666667, 0.5408521873374907}","{2.6133333333333333, 0.6451009663915722}","{2.64, 0.5534176285660213}","{2.666666666666667, 0.6024009245463381}","{2.6933333333333334, 0.5607477075495427}","{2.72, 0.6372210001811003}","{2.746666666666667, 0.6073728238002358}","{2.7733333333333334, 0.5410346763432381}","{2.8000000000000003, 0.68463190189352}","{2.8266666666666667, 0.6082631288348932}","{2.8533333333333335, 0.6606847965848327}","{2.8800000000000003, 0.6885985611302773}","{2.9066666666666667, 0.6604235588406764}","{2.9333333333333336, 0.6208681866127211}","{2.9600000000000004, 0.6942054344889912}","{2.986666666666667, 0.668631421474008}","{3.0133333333333336, 0.6564389450466914}","{3.04, 0.6942112669952699}","{3.066666666666667, 0.7374225815371632}","{3.0933333333333337, 0.7069045504829246}","{3.12, 0.716998793088357}","{3.146666666666667, 0.787267678478734}","{3.1733333333333333, 0.8047968659393177}","{3.2, 0.8046726739107429}","{3.226666666666667, 0.8016943859441789}","{3.2533333333333334, 0.8566140597356563}","{3.2800000000000002, 0.9067584488300646}","{3.306666666666667, 0.9224315554444187}","{3.3333333333333335, 0.8902867305210378}","{3.3600000000000003, 0.9197494577624129}","{3.3866666666666667, 0.9692992303229124}","{3.4133333333333336, 1.0037414298404563}","{3.4400000000000004, 1.0386635815545504}","{3.466666666666667, 1.073874540107568}","{3.4933333333333336, 1.1131631043361645}","{3.52, 1.198214645795391}","{3.546666666666667, 1.2468905268118937}","{3.5733333333333337, 1.3454762941565608}","{3.6, 1.4295060301680582}","{3.626666666666667, 1.619217720969592}","{3.6533333333333338, 1.8845962286371594}","{3.68, 2.226386841475719}","{3.706666666666667, 1.785240808182489}","{3.7333333333333334, 1.5750450497175392}","{3.7600000000000002, 1.3860063962551794}","{3.786666666666667, 1.292650434325859}","{3.8133333333333335, 1.1840494636504526}","{3.8400000000000003, 1.0595229185165893}","{3.8666666666666667, 1.0023929841446864}","{3.8933333333333335, 1.006769269009571}","{3.9200000000000004, 0.8623507348339543}","{3.9466666666666668, 0.9332670289280138}","{3.9733333333333336, 0.783687254920635}"
"{0., 0.011167018436732741}","{0.02666666666666667, 0.011263021726187396}","{0.05333333333333334, 0.011562212878212193}","{0.08, 0.012096739941982012}","{0.10666666666666667, 0.012928508722209752}","{0.13333333333333333, 0.014168082014679756}","{0.16, 0.01601588722918659}","{0.18666666666666668, 0.018859284027619858}","{0.21333333333333335, 0.023534112410201626}","{0.24000000000000002, 0.03219034350125227}","{0.26666666666666666, 0.05230371595428054}","{0.29333333333333333, 0.13279417461642468}","{0.32, 0.6031635469002647}","{0.3466666666666667, 0.6035114801517063}","{0.37333333333333335, 0.6306225572828543}","{0.4, 0.7125620987675404}","{0.4266666666666667, 0.4922103573575517}","{0.45333333333333337, 0.5612356784753413}","{0.48000000000000004, 0.5513941698901121}","{0.5066666666666667, 0.4350631593344314}","{0.5333333333333333, 0.589621483596951}","{0.56, 0.4097668482195417}","{0.5866666666666667, 0.6074609561635008}","{0.6133333333333334, 0.4210101253211044}","{0.64, 0.6011383397022967}","{0.6666666666666667, 0.4023054107477001}","{0.6933333333333334, 0.5765856187694186}","{0.7200000000000001, 0.42292402288102915}","{0.7466666666666667, 0.5815012695377549}","{0.7733333333333334, 0.40315463726986017}","{0.8, 0.5703115723600632}","{0.8266666666666668, 0.4381756094193405}","{0.8533333333333334, 0.524860693091454}","{0.88, 0.38639801216485015}","{0.9066666666666667, 0.5021570500476612}","{0.9333333333333333, 0.40539357462176423}","{0.9600000000000001, 0.4479726393903176}","{0.9866666666666667, 0.42299212515926704}","{1.0133333333333334, 0.46941243954045986}","{1.04, 0.4270999138475546}","{1.0666666666666667, 0.4588236750787}","{1.0933333333333335, 0.459937093424118}","{1.12, 0.4332593992588719}","{1.1466666666666667, 0.451425981324807}","{1.1733333333333333, 0.4439852993888598}","{1.2000000000000002, 0.4287144098132126}","{1.2266666666666668, 0.43619470402889304}","{1.2533333333333334, 0.4446079473455369}","{1.28, 0.41652739188569343}","{1.3066666666666666, 0.4564247258971267}","{1.3333333333333335, 0.4376659408106115}","{1.36, 0.4355144281123086}","{1.3866666666666667, 0.4860303756576544}","{1.4133333333333333, 0.4291057724340073}","{1.4400000000000002, 0.4905584971961173}","{1.4666666666666668, 0.4489037119807047}","{1.4933333333333334, 0.4926905825404176}","{1.52, 0.4310095516269402}","{1.5466666666666669, 0.508437566966432}","{1.5733333333333335, 0.3965219293023386}","{1.6, 0.5164998957498609}","{1.6266666666666667, 0.3953892787063761}","{1.6533333333333335, 0.48688824365100913}","{1.6800000000000002, 0.4549438465037178}","{1.7066666666666668, 0.450906003882328}","{1.7333333333333334, 0.521538609310244}","{1.76, 0.4126462501914025}","{1.7866666666666668, 0.5040027628941679}","{1.8133333333333335, 0.44276724293260344}","{1.84, 0.46525563912949164}","{1.8666666666666667, 0.5395879514891924}","{1.8933333333333335, 0.42741372931820254}","{1.9200000000000002, 0.4894516976726561}","{1.9466666666666668, 0.504450480868387}","{1.9733333333333334, 0.4540595436319542}","{2., 0.5064925409501468}","{2.026666666666667, 0.49363054326099814}","{2.0533333333333337, 0.5016752044567272}","{2.08, 0.47223248649185967}","{2.106666666666667, 0.5060926358082057}","{2.1333333333333333, 0.5075144213218541}","{2.16, 0.46779785346292274}","{2.186666666666667, 0.5298213649424669}","{2.2133333333333334, 0.5264991745373596}","{2.24, 0.490117416865003}","{2.2666666666666666, 0.48596141702788237}","{2.2933333333333334, 0.5647012768100533}","{2.3200000000000003, 0.518752032057977}","{2.3466666666666667, 0.4870950167510247}","{2.3733333333333335, 0.578179370740644}","{2.4000000000000004, 0.5283230328709652}","{2.4266666666666667, 0.5442752142572188}","{2.4533333333333336, 0.5244527133435264}","{2.48, 0.5677789659992494}","{2.506666666666667, 0.5446515460888056}","{2.5333333333333337, 0.552719315726767}","{2.56, 0.5798252932291189}","{2.586666666666667, 0.5408819220285892}","{2.6133333333333333, 0.6451300592449677}","{2.64, 0.5534461003940814}","{2.666666666666667, 0.6024287952617783}","{2.6933333333333334, 0.5607749962139517}","{2.72, 0.6372477250503354}","{2.746666666666667, 0.6073990023669206}","{2.7733333333333334, 0.5410603253765796}","{2.8000000000000003, 0.6846570374766404}","{2.8266666666666667, 0.608287766399857}","{2.8533333333333335, 0.660708950945534}","{2.8800000000000003, 0.6886222465133395}","{2.9066666666666667, 0.6604467889145039}","{2.9333333333333336, 0.6208909745148318}","{2.9600000000000004, 0.6942277928517465}","{2.986666666666667, 0.6686533624488522}","{3.0133333333333336, 0.6564604803269978}","{3.04, 0.6942324078378886}","{3.066666666666667, 0.7374433387827569}","{3.0933333333333337, 0.7069249345751687}","{3.12, 0.7170188140920812}","{3.146666666666667, 0.7872873460970713}","{3.1733333333333333, 0.8048161895299244}","{3.2, 0.8046916625011478}","{3.226666666666667, 0.8017130482463158}","{3.2533333333333334, 0.8566324041596332}","{3.2800000000000002, 0.9067764834972102}","{3.306666666666667, 0.922449288199657}","{3.3333333333333335, 0.8903041689446265}","{3.3600000000000003, 0.9197666091810852}","{3.3866666666666667, 0.9693161018204586}","{3.4133333333333336, 1.0037580282677743}","{3.4400000000000004, 1.0386799135392009}","{3.466666666666667, 1.0738906120628593}","{3.4933333333333336, 1.1131789224697952}","{3.52, 1.1982302161176752}","{3.546666666666667, 1.2469058551435923}","{3.5733333333333337, 1.3454913861363413}","{3.6, 1.4295208912596022}","{3.626666666666667, 1.6192323564683715}","{3.6533333333333338, 1.8846106436768988}","{3.68, 2.226401041034559}","{3.706666666666667, 1.7852547970888695}","{3.7333333333333334, 1.575058832655819}","{3.7600000000000002, 1.386019977770998}","{3.786666666666667, 1.2926638188312636}","{3.8133333333333335, 1.1840626554287967}","{3.8400000000000003, 1.0595359217272158}","{3.8666666666666667, 1.0024058028274092}","{3.8933333333333335, 1.0067819070889585}","{3.9200000000000004, 0.8623631961234332}","{3.9466666666666668, 0.9332793171337955}","{3.9733333333333336, 0.7836993736454766}"
